evaluation_id,run_id,step,candidate_id,cr,ci,model_id,driver,degree,channel,alpha,max_iter,score,pearson01,spearman01,mae01,gradient01,spectral01,autocorrelation01,entropy,anisotropy,quantization_index,compression_ratio,escaped_fraction,runtime_ms,accepted,is_best,seed,timestamp,metrics_json
2967,run_1789774700_1967,0,3208,-0.39868790344643923,0.4630235518544319,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.78009,0.754975,0.875455,0.67114,0.558762,0.860156,0.976796,0.114739,0.064527,0.403333,0.058889,0.91,4.0,0,0,,2026-09-19T02:39:25,
2968,run_1789774700_1967,0,3209,-0.3742931103492704,0.7912831731190368,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.757494,0.720547,0.862549,0.606168,0.532377,0.875982,0.971974,0.03588,0.06463,0.431111,0.036667,1.0,3.9,0,0,,2026-09-19T02:39:25,
2969,run_1789774700_1967,0,3210,-0.31287615778327327,-1.1497767088352835,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.788448,0.811718,0.844526,0.601905,0.573599,0.886278,0.997145,0.003127,0.036378,0.487778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2970,run_1789774700_1967,0,3211,0.11531995487432045,0.328141157065009,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.671781,0.588341,0.888864,0.604835,0.510569,0.752868,0.740835,0.013752,0.196484,0.494444,0.014444,0.996667,3.9,0,0,,2026-09-19T02:39:25,
2971,run_1789774700_1967,0,3212,0.28113165088814895,-0.5639329104432305,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.835213,0.895889,0.88627,0.600381,0.677644,0.911826,0.99882,0.0,0.062596,0.544444,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2972,run_1789774700_1967,0,3213,0.7665530653767538,1.0331856653551565,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.808169,0.852109,0.847036,0.598555,0.653848,0.870946,0.997228,0.0,0.015918,0.788889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2973,run_1789774700_1967,0,3214,-1.3900396678563527,0.8589210012182507,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.677558,0.630157,0.683115,0.608985,0.49898,0.677643,0.99807,0.0,0.010006,0.307778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2974,run_1789774700_1967,0,3215,0.6943823151316346,-0.2133986668973895,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.847131,0.90348,0.895863,0.599139,0.739103,0.909447,0.998186,0.0,0.027632,0.642222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2975,run_1789774700_1967,0,3216,-1.1950676924455452,-0.5837317065392917,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.684162,0.635511,0.714116,0.615371,0.494567,0.680457,0.99738,0.041429,0.010201,0.3,0.014444,1.0,4.3,0,0,,2026-09-19T02:39:25,
2976,run_1789774700_1967,0,3217,-0.1534033135276156,-0.5629346666918887,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.701207,0.629304,0.878838,0.617119,0.518911,0.753397,0.857612,0.037876,0.058226,0.453333,0.036667,0.982222,4.0,0,0,,2026-09-19T02:39:25,
2977,run_1789774700_1967,0,3218,0.6885698683384822,0.0657932837768711,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.847582,0.904747,0.89642,0.599181,0.73852,0.91029,0.998224,0.0,0.028436,0.635556,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:25,
2978,run_1789774700_1967,0,3219,0.07836157788351183,0.7037957603884168,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.803937,0.841508,0.878677,0.601298,0.57836,0.901288,0.99744,0.003127,0.094767,0.511111,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:25,
2979,run_1789774700_1967,0,3220,0.8453181700750338,0.9989761800503685,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.809511,0.852215,0.84923,0.59844,0.661827,0.869968,0.996917,0.0,0.0129,0.813333,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:25,
2980,run_1789774700_1967,0,3221,0.5311234834571654,0.32665761477023825,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.850343,0.906951,0.894242,0.599598,0.751779,0.913126,0.998624,0.0,0.027367,0.595556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2981,run_1789774700_1967,0,3222,0.023805168856267267,0.38230853944900867,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.681993,0.60018,0.886346,0.608132,0.51185,0.742419,0.797571,0.017568,0.062118,0.482222,0.018889,0.993333,4.1,0,0,,2026-09-19T02:39:25,
2982,run_1789774700_1967,0,3223,0.7932893598817166,0.7738596695341724,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.825825,0.876283,0.872159,0.598639,0.687206,0.889611,0.997414,0.0,0.017874,0.73,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:25,
2983,run_1789774700_1967,0,3224,-1.4614684964908349,0.3289793419875524,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.624346,0.53363,0.641526,0.617932,0.453243,0.560966,0.99926,0.109401,0.011349,0.257778,0.045556,1.0,4.0,0,0,,2026-09-19T02:39:25,
2984,run_1789774700_1967,0,3225,-0.8251882025351849,-0.433071540340636,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.748984,0.732311,0.804525,0.646801,0.539779,0.784024,0.99758,0.32593,0.014244,0.34,0.225556,1.0,4.8,0,0,,2026-09-19T02:39:25,
2985,run_1789774700_1967,0,3226,-1.4290352572690288,1.1281013596685232,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.689295,0.651357,0.683244,0.60581,0.514001,0.708877,0.997774,0.0,0.012764,0.348889,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:25,
2986,run_1789774700_1967,0,3227,0.6768741986379179,1.0723616953917692,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.814872,0.860582,0.855475,0.598664,0.666296,0.880216,0.997523,0.0,0.019656,0.745556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2987,run_1789774700_1967,0,3228,-0.4873002605190373,-0.8865569150468706,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.779655,0.7806,0.851115,0.605291,0.556289,0.890956,0.99305,0.022018,0.056202,0.423333,0.014444,1.0,3.9,0,0,,2026-09-19T02:39:25,
2988,run_1789774700_1967,0,3229,-0.015367951353689735,1.1763543022692013,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.808839,0.852795,0.854828,0.600402,0.620623,0.896095,0.998987,0.0,0.093531,0.55,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2989,run_1789774700_1967,0,3230,0.4117785885998475,0.5212548360515872,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.846479,0.902787,0.888713,0.599881,0.739301,0.911902,0.99875,0.0,0.035172,0.574444,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2990,run_1789774700_1967,0,3231,-0.42456412467306426,-0.6410357616718875,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.74453,0.686579,0.868038,0.619286,0.5319,0.850995,0.949013,0.108378,0.055703,0.411111,0.105556,1.0,4.8,0,0,,2026-09-19T02:39:25,
2991,run_1789774700_1967,0,3232,0.6693865423894727,0.9293828691040422,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.828302,0.876795,0.872349,0.598777,0.699149,0.892591,0.997824,0.0,0.022764,0.703333,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
2992,run_1789774700_1967,0,3233,0.9294948024504595,0.14701861091931834,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.831658,0.886877,0.883027,0.598585,0.693205,0.894296,0.997146,0.0,0.014765,0.73,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:25,
2993,run_1789774700_1967,0,3234,0.746146900758252,0.5907800089786899,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.836651,0.890009,0.884704,0.598842,0.713104,0.899877,0.997799,0.0,0.022346,0.684444,0.001111,1.0,5.0,0,0,,2026-09-19T02:39:25,
2994,run_1789774700_1967,0,3235,-1.083339554800204,0.5434139563664757,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.714323,0.684356,0.748926,0.617855,0.525815,0.7321,0.996865,0.087152,0.01553,0.311111,0.005556,1.0,3.9,0,0,,2026-09-19T02:39:25,
2995,run_1789774700_1967,0,3236,0.8534691568194668,0.2847206091680452,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.837929,0.892779,0.888728,0.598718,0.713466,0.89983,0.997488,0.0,0.018506,0.702222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2996,run_1789774700_1967,0,3237,0.24249480544036683,-0.949919450363735,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.832986,0.884207,0.872178,0.599913,0.703776,0.904728,0.998966,0.0,0.045174,0.577778,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2997,run_1789774700_1967,0,3238,0.015322883203024329,-1.0415497882274802,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.806875,0.850687,0.863014,0.600659,0.598569,0.900319,0.998792,0.0,0.098616,0.534444,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:25,
2998,run_1789774700_1967,0,3239,0.4346177698900018,1.1840171882237291,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.824594,0.868103,0.862474,0.599034,0.699816,0.890709,0.998421,0.0,0.031721,0.67,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
2999,run_1789774700_1967,0,3240,0.3592536939446871,0.08628643800851488,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.842301,0.905586,0.893554,0.600401,0.698163,0.9152,0.998711,0.0,0.055111,0.547778,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:25,
3000,run_1789774700_1967,0,3241,-0.05819035226602587,-0.07622112087088762,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.71628,0.65858,0.890257,0.626597,0.528989,0.771461,0.860266,0.048598,0.05047,0.451111,0.036667,0.97,4.5,0,0,,2026-09-19T02:39:25,
3001,run_1789774700_1967,0,3242,0.9918468161888621,-0.03827989423515721,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.8233,0.877664,0.873554,0.598488,0.670734,0.886306,0.996811,0.0,0.012499,0.765556,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:25,
3002,run_1789774700_1967,0,3243,-1.4078605978218235,0.927741556557433,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.677157,0.632959,0.680698,0.607961,0.490124,0.682696,0.997969,0.003127,0.009125,0.32,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
3003,run_1789774700_1967,0,3244,-1.4997945272397761,-0.768521399771409,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.639841,0.573048,0.648523,0.609611,0.440924,0.613247,0.998219,0.003127,0.01033,0.292222,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
3004,run_1789774700_1967,0,3245,0.278946541729598,0.6656384270982114,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.835706,0.894266,0.883375,0.600239,0.687977,0.910506,0.998837,0.0,0.056052,0.554444,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
3005,run_1789774700_1967,0,3246,-1.4162006880150868,0.3931659441102806,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.63397,0.550959,0.652308,0.616523,0.459195,0.581926,0.998248,0.068686,0.015782,0.265556,0.014444,1.0,5.4,0,0,,2026-09-19T02:39:25,
3006,run_1789774700_1967,0,3247,0.08818112816822676,-0.044108142788715554,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.682369,0.590494,0.891238,0.605915,0.510985,0.802313,0.754522,0.015975,0.069834,0.478889,0.018889,0.995556,3.9,0,0,,2026-09-19T02:39:25,
3007,run_1789774700_1967,0,3248,-0.8348539104355599,-0.2941199097097976,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.755166,0.729339,0.807475,0.693825,0.556599,0.763591,0.997385,0.407509,0.009902,0.333333,0.258889,1.0,4.1,0,0,,2026-09-19T02:39:25,
3008,run_1789774700_1967,0,3249,0.8838313379164373,-1.1721658890682196,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.811796,0.850779,0.851844,0.598243,0.676105,0.871137,0.996681,0.0,0.010975,0.853333,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:25,
3009,run_1789774700_1967,0,3250,-0.28618954871685576,1.0275051577035355,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.779235,0.783847,0.853011,0.602494,0.554301,0.88471,0.993969,0.010281,0.024694,0.472222,0.005556,1.0,3.9,0,0,,2026-09-19T02:39:25,
3010,run_1789774700_1967,0,3251,0.38141004735244777,-1.1152552611791087,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.829414,0.874602,0.867011,0.599249,0.710681,0.896158,0.998658,0.0,0.035661,0.635556,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:25,
3011,run_1789774700_1967,0,3252,-0.8625099961231371,-0.08660153475490406,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.724351,0.696976,0.785059,0.644576,0.508612,0.732841,0.996295,0.299199,0.00888,0.357778,0.145556,0.642222,5.3,0,0,,2026-09-19T02:39:25,
3012,run_1789774700_1967,0,3253,0.449018945790268,-1.139773264829027,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.827511,0.872042,0.86647,0.599053,0.706002,0.893387,0.998426,0.0,0.031681,0.664444,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:25,
3013,run_1789774700_1967,0,3254,-0.8125557488015648,0.47747905605932495,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.746206,0.727045,0.805649,0.639089,0.535104,0.785812,0.997313,0.31139,0.009522,0.345556,0.198889,1.0,4.0,0,0,,2026-09-19T02:39:25,
3014,run_1789774700_1967,0,3255,-0.7302414402483615,-0.9642647269093868,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.78274,0.799992,0.825528,0.606198,0.58106,0.874158,0.998004,0.010281,0.026437,0.395556,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:25,
3015,run_1789774700_1967,0,3256,-0.03405404549996316,0.40859643325303807,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.690683,0.622818,0.884556,0.61539,0.518241,0.737163,0.811174,0.033693,0.054806,0.467778,0.032222,0.983333,3.9,0,0,,2026-09-19T02:39:25,
3016,run_1789774700_1967,0,3257,0.32857500159472464,0.8413178328861151,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.839107,0.891336,0.879059,0.599786,0.723587,0.907214,0.998844,0.0,0.03766,0.582222,0.001111,1.0,5.1,0,0,,2026-09-19T02:39:25,
3017,run_1789774700_1967,0,3258,-0.1276113262419738,1.1724609016925231,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.80599,0.845787,0.851393,0.60088,0.619771,0.892914,0.998661,0.0,0.08436,0.524444,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:25,
3018,run_1789774700_1967,0,3259,-0.00917092580312584,-0.4459411240355037,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.688146,0.607389,0.884327,0.610078,0.514042,0.741634,0.825247,0.018333,0.043307,0.473333,0.023333,0.991111,3.9,0,0,,2026-09-19T02:39:25,
3019,run_1789774700_1967,0,3260,0.9876936628371111,0.680558893893193,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.813611,0.859763,0.856719,0.598367,0.66662,0.872784,0.996646,0.0,0.012155,0.821111,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:25,
3020,run_1789774700_1967,0,3261,-0.5252785182920886,-1.1912488444599931,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.790882,0.818425,0.829942,0.602695,0.596512,0.880845,0.998512,0.0,0.039914,0.458889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
3021,run_1789774700_1967,0,3262,0.5367019365472756,0.11312963201349024,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.85074,0.908118,0.895003,0.599651,0.751798,0.91312,0.998495,0.0,0.028508,0.591111,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:25,
3022,run_1789774700_1967,0,3263,0.13860928188201105,0.38895670100206514,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.808324,0.851072,0.888044,0.601584,0.578623,0.904667,0.997452,0.003127,0.107096,0.502222,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:25,
3023,run_1789774700_1967,0,3264,-0.833357417927271,0.14033438306627288,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.724598,0.691579,0.781807,0.66169,0.514772,0.7236,0.99615,0.422219,0.01465,0.326667,0.318889,0.761111,4.4,0,0,,2026-09-19T02:39:25,
3024,run_1789774700_1967,0,3265,-1.0204182642960973,0.8060168621004948,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.749037,0.742002,0.780656,0.610568,0.569292,0.798458,0.997935,0.023797,0.010709,0.34,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:25,
3025,run_1789774700_1967,0,3266,-1.399818451718112,1.064135115224058,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.685578,0.647131,0.685933,0.606527,0.498789,0.703144,0.997579,0.0,0.01323,0.34,0.001111,1.0,5.0,0,0,,2026-09-19T02:39:25,
3026,run_1789774700_1967,0,3267,-0.7530084165611376,0.28539447537335416,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.762152,0.746848,0.823925,0.677728,0.555746,0.782739,0.996132,0.312346,0.0123,0.34,0.136667,0.756667,6.1,0,0,,2026-09-19T02:39:26,
3027,run_1789774700_1967,0,3268,-0.5428780683530785,-0.8195996541573805,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.781173,0.781389,0.851671,0.60719,0.561269,0.892023,0.993351,0.050312,0.038127,0.406667,0.023333,1.0,3.9,0,0,,2026-09-19T02:39:26,
3028,run_1789774700_1967,0,3269,0.5008408204578769,-0.9216965758150856,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.835404,0.884664,0.877518,0.599183,0.718942,0.900818,0.998458,0.0,0.032476,0.642222,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:26,
3029,run_1789774700_1967,0,3270,0.45840809135797955,-0.2409696081067746,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.849987,0.908355,0.894184,0.599902,0.745577,0.914328,0.998665,0.0,0.03445,0.572222,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:26,
3030,run_1789774700_1967,0,3271,-0.8360399434410862,0.018982471183511374,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.722943,0.701007,0.786241,0.642324,0.494744,0.7323,0.995662,0.249427,0.012833,0.39,0.074444,0.61,4.6,0,0,,2026-09-19T02:39:26,
3031,run_1789774700_1967,0,3272,0.6261039604078666,0.0053432624475209245,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.849456,0.906593,0.895817,0.59937,0.746857,0.911631,0.998379,0.0,0.026967,0.615556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3032,run_1789774700_1967,0,3273,0.7031329121951502,0.21999604288145336,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.847198,0.903399,0.89604,0.59911,0.739628,0.909382,0.998161,0.0,0.027192,0.643333,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3033,run_1789774700_1967,0,3274,-1.392770834399597,0.22620572653983495,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.618168,0.521104,0.648994,0.624568,0.427245,0.552465,0.999342,0.230696,0.01051,0.263333,0.138889,1.0,3.9,0,0,,2026-09-19T02:39:26,
3034,run_1789774700_1967,0,3275,0.3575291236514593,-0.7124865210381189,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.842252,0.896639,0.883511,0.599865,0.728807,0.909612,0.998823,0.0,0.037648,0.576667,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:26,
3035,run_1789774700_1967,0,3276,0.7850996560732768,0.7907084358462937,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.825677,0.875935,0.871874,0.598648,0.687123,0.889562,0.997413,0.0,0.017959,0.731111,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:26,
3036,run_1789774700_1967,0,3277,0.7334564054645147,-0.8077805974173828,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.829484,0.879845,0.875476,0.598736,0.698241,0.893387,0.997644,0.0,0.020444,0.708889,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3037,run_1789774700_1967,0,3278,-1.407285902529718,-0.7555079249360943,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.662201,0.603757,0.672348,0.610404,0.481768,0.645987,0.997903,0.005697,0.013976,0.295556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3038,run_1789774700_1967,0,3279,0.5883393302544935,-0.15166626579738773,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.849814,0.906945,0.895077,0.599472,0.748702,0.912132,0.998471,0.0,0.025205,0.607778,0.001111,1.0,4.4,0,0,,2026-09-19T02:39:26,
3039,run_1789774700_1967,0,3280,0.07944187102905076,1.1133188518883028,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.815818,0.864331,0.861161,0.600189,0.637914,0.899867,0.999101,0.0,0.076987,0.561111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3040,run_1789774700_1967,0,3281,0.43292000660384544,-0.5126283590814988,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.846522,0.902593,0.888584,0.599808,0.740688,0.911383,0.998694,0.0,0.033747,0.577778,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3041,run_1789774700_1967,0,3282,0.34094796748414735,0.8468951823029183,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.83949,0.891329,0.879566,0.599736,0.725831,0.907097,0.998819,0.0,0.036518,0.586667,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3042,run_1789774700_1967,0,3283,0.7746602075507045,-0.8816281449050262,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.819578,0.868674,0.864194,0.598617,0.671463,0.884454,0.997334,0.0,0.017215,0.745556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3043,run_1789774700_1967,0,3284,-1.4058396992258193,-1.0960875567520256,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.685517,0.646034,0.685094,0.606216,0.501298,0.703255,0.997524,0.0,0.012295,0.346667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3044,run_1789774700_1967,0,3285,0.5028548788837397,-0.775216827871452,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.840301,0.892235,0.883269,0.599334,0.728355,0.905439,0.998551,0.0,0.032643,0.622222,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:26,
3045,run_1789774700_1967,0,3286,-0.07685482596854198,0.31107490457766374,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.709614,0.64966,0.887231,0.623342,0.525364,0.753513,0.858543,0.042897,0.084413,0.453333,0.032222,0.974444,3.9,0,0,,2026-09-19T02:39:26,
3046,run_1789774700_1967,0,3287,-0.6790270446772073,-1.1430341658897747,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.783528,0.803398,0.820849,0.603877,0.589392,0.871932,0.998477,0.0,0.032678,0.428889,0.001111,1.0,4.4,0,0,,2026-09-19T02:39:26,
3047,run_1789774700_1967,0,3288,-1.0011852501686724,0.09030711043488848,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.675918,0.61908,0.745553,0.601692,0.473956,0.655681,0.99744,0.290408,0.016294,0.35,0.143333,0.65,4.5,0,0,,2026-09-19T02:39:26,
3048,run_1789774700_1967,0,3289,-1.3913842423542913,0.3286586795148738,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.628755,0.539594,0.654017,0.619072,0.45119,0.569353,0.998745,0.118644,0.018771,0.265556,0.063333,1.0,5.8,0,0,,2026-09-19T02:39:26,
3049,run_1789774700_1967,0,3290,0.06496371383639055,0.04556757546241297,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.686042,0.602711,0.890594,0.609456,0.513087,0.755987,0.799973,0.024023,0.031411,0.475556,0.027778,0.991111,3.9,0,0,,2026-09-19T02:39:26,
3050,run_1789774700_1967,0,3291,-0.4131757322156635,0.6763093300989518,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.763454,0.731385,0.866987,0.610111,0.540361,0.873875,0.979386,0.07791,0.040174,0.414444,0.085556,1.0,3.9,0,0,,2026-09-19T02:39:26,
3051,run_1789774700_1967,0,3292,0.9852629421670307,0.6363719657367195,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.81347,0.860596,0.856929,0.59839,0.663525,0.873292,0.996672,0.0,0.011895,0.814444,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3052,run_1789774700_1967,0,3293,0.3088111230236983,-0.7226248585812649,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.839339,0.89504,0.882124,0.600032,0.713286,0.909585,0.99883,0.0,0.044882,0.567778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3053,run_1789774700_1967,0,3294,-0.46942377608693286,-0.6884108826177108,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.767441,0.739217,0.863177,0.610615,0.543963,0.883372,0.98312,0.083556,0.077227,0.408889,0.076667,1.0,5.0,0,0,,2026-09-19T02:39:26,
3054,run_1789774700_1967,0,3295,-1.3632436639619572,0.7691302406041978,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.673148,0.620368,0.685147,0.610459,0.496029,0.664067,0.998003,0.0,0.009346,0.301111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:26,
3055,run_1789774700_1967,0,3296,-0.644452450798744,-0.9519975755759882,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.785916,0.804447,0.835575,0.605767,0.57718,0.882514,0.99766,0.014444,0.050837,0.408889,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:26,
3056,run_1789774700_1967,0,3297,0.512146822122534,-1.1420373477955434,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.823975,0.868462,0.863266,0.598911,0.69582,0.889539,0.998192,0.0,0.027992,0.686667,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3057,run_1789774700_1967,0,3298,-0.8676934951991229,-1.009128875626115,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.773124,0.786888,0.804458,0.606327,0.583862,0.849405,0.998628,0.0,0.013439,0.385556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3058,run_1789774700_1967,0,3299,-0.5728513615414635,1.0178469675652775,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.786401,0.804774,0.837239,0.604417,0.577194,0.885028,0.997505,0.008058,0.049498,0.425556,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:26,
3059,run_1789774700_1967,0,3300,0.9093449578777841,0.23250225689416015,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.834498,0.889053,0.885581,0.598609,0.703819,0.89631,0.997247,0.0,0.015685,0.722222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:26,
3060,run_1789774700_1967,0,3301,-1.055398021800018,-0.6336717088168402,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.723041,0.69758,0.7604,0.615465,0.535348,0.749146,0.997282,0.061113,0.017251,0.321111,0.005556,1.0,3.9,0,0,,2026-09-19T02:39:26,
